ID,NA_Sales,EU_Sales,JP_Sales,Other_Sales
8014,0.4,0.22,0,0.06
21310,0,0,0.01,0
16769,0.04,0.03,0,0
11510,0,0,0.25,0.01
13498,0.08,0.06,0,0.02
9978,0.16,0,0.2,0.01
9829,0.32,0.07,0,0
13772,0.12,0.03,0,0
18953,0.01,0.03,0,0
7663,0.67,0.05,0,0.05
9580,0.23,0.15,0,0.04
21567,0,0,0.01,0
8753,0.41,0.11,0,0.01
19869,0,0.02,0,0
16654,0,0,0.08,0
8351,0.12,0.37,0,0.1
6935,0.54,0.42,0,0.1
8620,0.5,0.02,0,0.03
19066,0.03,0.01,0,0
8596,0.13,0.09,0.27,0.06
10947,0.15,0.01,0.12,0.01
10100,0.34,0,0,0.03
21515,0,0,0.01,0
7509,0.44,0.3,0,0.08
14517,0,0.13,0,0
14900,0.02,0.06,0.01,0.02
16622,0.06,0.02,0,0
13431,0.15,0,0,0.02
5626,1.13,0.36,0.92,0.07
13900,0.08,0.06,0,0.01
12421,0,0,0.21,0
21512,0.01,0,0,0
11929,0.1,0.11,0,0.03
8804,0.17,0.26,0,0.1
5605,1.13,0.87,0.29,0.25
21079,0.01,0,0,0
15939,0,0.07,0,0.02
5446,0.08,0,3.03,0.01
18545,0,0,0.04,0
17508,0.05,0.01,0,0
15367,0.1,0,0,0.01
17514,0.05,0.01,0,0
15289,0.1,0,0,0.01
5239,4.21,0.24,0,0.05
11114,0.26,0,0,0.02
10041,0.11,0.23,0,0.04
8190,0.41,0.19,0,0.03
8335,0.19,0.11,0.25,0.06
8364,0.32,0.23,0,0.04
17885,0,0,0.05,0
19663,0,0.02,0,0
17143,0.03,0.03,0,0.01
21519,0,0,0.01,0
12211,0.12,0.08,0,0.02
9016,0.46,0.03,0,0.01
9204,0.44,0,0,0.03
6881,1.02,0.02,0,0.05
15456,0,0,0.1,0
8667,0,0,0.55,0
18305,0.03,0.01,0,0
20175,0,0,0.02,0
16187,0.05,0.03,0,0.01
8892,0.17,0.23,0.02,0.09
8395,0.31,0.22,0,0.06
10862,0,0,0.3,0
18692,0.01,0.02,0,0.01
13937,0,0,0.15,0
5206,3.06,1.18,0.29,0.46
8639,0.4,0.13,0,0.02
5596,1.4,0.88,0.03,0.26
11360,0.25,0,0,0.02
12084,0,0,0.23,0
5830,1.45,0.42,0.01,0.16
5608,1.13,1.12,0.06,0.22
6636,0.76,0.3,0.12,0.04
7893,0.39,0.27,0,0.05
9157,0.19,0.23,0,0.05
20623,0,0,0.02,0
17363,0,0,0.06,0
7679,0.38,0.29,0,0.1
18656,0.04,0,0,0
13529,0,0,0.16,0
13262,0.15,0.01,0,0.01
7060,0.65,0.15,0.19,0.01
16922,0,0,0.07,0
9534,0.39,0.01,0,0.03
20658,0.02,0,0,0
21040,0,0.01,0,0
16406,0.07,0,0,0.01
5603,2.11,0.23,0,0.22
17336,0,0,0.06,0
19571,0,0,0.03,0
7267,0.71,0.18,0,0.03
7568,0.45,0.3,0,0.05
18357,0.04,0.01,0,0
9261,0.04,0.16,0.24,0.01
18408,0,0,0.05,0
18556,0,0,0.04,0
21210,0.01,0,0,0
14485,0.1,0.03,0,0
13310,0.16,0,0,0.01
18903,0.02,0.02,0,0
12823,0,0,0.19,0
8439,0.53,0.01,0,0.04
17179,0.06,0,0,0.01
13227,0.09,0.07,0,0.02
15526,0.08,0.02,0,0
19360,0.02,0.01,0,0
12842,0.09,0.07,0,0.02
10642,0.16,0.12,0,0.04
19306,0.03,0,0,0
19370,0.02,0.01,0,0
15569,0.08,0.02,0,0
19863,0.01,0.01,0,0
18327,0.04,0,0,0
18516,0.04,0,0,0
11059,0.07,0.05,0.15,0.02
9897,0.34,0.02,0,0.03
10638,0.27,0.02,0,0.03
19220,0,0,0.03,0
10733,0.23,0.07,0,0.01
6784,0.78,0.03,0.2,0.13
21482,0.01,0,0,0
8980,0.27,0.04,0.17,0.02
9661,0.16,0.18,0,0.07
15268,0,0,0.11,0
14423,0.11,0.01,0,0.01
8115,0.36,0.25,0,0.04
12795,0.11,0.07,0,0.01
15793,0.08,0,0,0.01
15471,0,0,0.1,0
16615,0.07,0,0,0.01
9019,0.3,0.12,0.03,0.04
11781,0.23,0,0,0.02
20780,0,0,0.02,0
7378,0.38,0.4,0,0.09
5748,1.21,0.78,0.01,0.17
16222,0.08,0,0,0.01
16856,0,0,0.07,0
10892,0,0,0.28,0.02
14990,0.05,0.04,0.02,0.01
15696,0.07,0.02,0,0.01
9798,0.38,0,0,0.03
10904,0,0,0.3,0
17613,0.05,0,0,0
8542,0.47,0.02,0,0.08
17020,0,0,0.07,0
18362,0.03,0.01,0,0
18012,0,0.04,0,0.01
6790,0.9,0.23,0,0.02
11042,0.22,0.06,0,0.01
18342,0,0,0.05,0
11175,0.09,0.14,0,0.05
5455,1.57,0.62,0.55,0.34
9735,0.39,0,0,0.02
14607,0,0,0.13,0
8584,0.4,0.15,0,0.01
5142,2.45,2.01,0.87,0.72
14498,0.1,0.03,0,0
17985,0.03,0.02,0,0.01
8187,0.41,0.16,0,0.06
16230,0.07,0.01,0,0.01
12183,0.13,0.07,0,0.02
16462,0,0,0.08,0
6443,0.76,0.36,0.05,0.18
11187,0.2,0.07,0,0.01
5609,1.55,0.75,0.16,0.06
15202,0.1,0,0,0.01
20498,0,0.02,0,0
5548,1.33,0.31,1.04,0.05
10941,0.25,0,0.02,0.02
14131,0.07,0.05,0,0.02
14509,0.09,0.03,0,0
9205,0,0,0.47,0
6833,0.63,0.37,0,0.11
16686,0.07,0,0,0.01
17632,0.03,0.02,0,0
17647,0.05,0,0,0
18024,0,0,0.05,0
21396,0,0,0.01,0
12754,0,0,0.19,0
5065,6.63,2.36,0.04,0.73
6116,0.93,0.63,0,0.08
21441,0,0,0.01,0
17550,0,0.05,0,0.01
21185,0,0,0.01,0
17922,0,0.05,0,0.01
19233,0.03,0,0,0.01
19851,0.02,0,0,0
15556,0.03,0.06,0,0.01
6745,0.57,0.44,0,0.15
13177,0.09,0.07,0,0.02
19494,0.02,0.01,0,0
18492,0,0.04,0,0.01
15427,0.09,0.01,0,0.01
16628,0.06,0.02,0,0
16924,0.03,0.03,0,0.01
5392,0.46,2.28,0.05,0.61
19297,0,0,0.03,0
20180,0,0,0.02,0
21553,0,0.01,0,0
13556,0.13,0.02,0,0.01
21110,0,0,0.01,0
19332,0.03,0,0,0
5528,1.45,0.88,0.09,0.38
14629,0,0,0.13,0
6277,0.47,0.37,0.52,0.12
6752,0.84,0.27,0,0.05
8939,0.25,0.19,0,0.06
18647,0,0.04,0,0.01
6689,0.86,0.32,0,0.02
15439,0.08,0.02,0,0
20886,0,0,0.02,0
14867,0.03,0.05,0.02,0.02
5436,1.79,1.06,0,0.29
16793,0.05,0.02,0,0
8192,0.2,0.4,0,0.04
11439,0,0,0.25,0.02
6491,1.06,0.08,0,0.18
5088,2.82,1.78,2.69,0.55
12751,0.1,0.07,0,0.02
17866,0,0,0.05,0
6088,1.22,0.39,0,0.06
20023,0,0.02,0,0
18639,0,0,0.04,0
15587,0.08,0.01,0,0.01
6528,0.11,0.92,0,0.25
5914,0.92,0.72,0,0.24
14293,0.07,0.05,0,0.02
13385,0.08,0.06,0,0.02
18850,0.01,0.02,0,0.01
14824,0.06,0.05,0,0.02
12272,0.2,0,0,0.02
15653,0,0,0.1,0
8769,0.26,0.2,0,0.07
17374,0,0,0.06,0
10656,0.23,0.08,0,0.01
13944,0.15,0,0,0
16013,0.08,0,0,0.01
15864,0.08,0,0,0.01
6909,0.47,0.4,0.13,0.08
20531,0,0,0.02,0
10380,0.17,0.13,0,0.04
13482,0.08,0.06,0,0.02
13643,0.14,0.01,0,0.01
9593,0.21,0.16,0,0.05
9432,0.35,0.08,0,0.01
5569,1.59,0.8,0,0.26
15298,0.08,0.02,0,0.01
16086,0,0,0.09,0
10495,0.17,0.13,0,0.03
21370,0,0.01,0,0
21060,0,0,0.01,0
13200,0.12,0.03,0,0.02
8138,0.25,0.25,0,0.15
9308,0,0,0.45,0
5429,1.18,0.87,0.93,0.2
18561,0,0,0.04,0
8168,0.46,0.17,0,0.01
14778,0.07,0.04,0.01,0.01
18708,0.04,0,0,0
20926,0,0,0.02,0
9624,0,0,0.39,0.03
16223,0.06,0.02,0,0
15386,0,0,0.11,0
9406,0.24,0.16,0,0.04
13234,0.16,0,0,0.01
5739,1.06,0.91,0,0.23
14896,0.08,0,0.03,0.01
17628,0,0,0.06,0
18779,0.03,0,0,0.01
8558,0.24,0.28,0,0.05
8660,0.51,0,0,0.04
6545,0.72,0.45,0,0.11
19667,0.02,0.01,0,0
7100,0.23,0.65,0,0.11
9967,0.36,0.02,0,0
20564,0,0,0.02,0
14944,0.02,0.02,0.06,0.01
5098,4.79,1.9,0,0.69
16336,0.06,0.02,0,0
7926,0.52,0.01,0.12,0.05
8637,0.22,0.28,0,0.05
16872,0.05,0.02,0,0
6727,0.32,0.64,0.04,0.18
9310,0.03,0.03,0.38,0.02
11146,0.14,0.11,0,0.04
5369,2.66,0.5,0.05,0.3
8063,0.51,0.1,0,0.06
17983,0.05,0,0,0
17899,0,0.05,0,0
8677,0.11,0.05,0.36,0.02
18846,0.02,0.01,0,0
9260,0.42,0,0,0.03
19702,0,0.02,0,0
18796,0,0,0.04,0
18294,0.04,0,0,0
20777,0,0.01,0,0
8635,0.42,0.11,0,0.02
19720,0,0,0.03,0
16993,0,0.05,0,0.01
11879,0.19,0.05,0,0.01
10973,0.18,0.09,0,0.03
15274,0,0,0.11,0
6009,0.94,0.34,0.21,0.27
15362,0.1,0,0,0.01
16865,0.05,0.01,0,0.01
10513,0.09,0.07,0.15,0.02
14174,0,0,0.14,0
6271,0.82,0.36,0.25,0.06
15594,0.06,0,0.03,0
16164,0.06,0.02,0,0
9821,0,0,0.4,0
20639,0,0.02,0,0
7005,0.53,0.46,0,0.05
16148,0,0,0.09,0
11100,0.2,0.08,0,0.01
7624,0.22,0.32,0.17,0.07
19201,0,0,0.03,0
14793,0.08,0,0.03,0.01
12250,0,0,0.22,0
17227,0,0.06,0,0.01
6199,0.85,0.47,0.02,0.22
19470,0,0,0.03,0
13649,0.15,0,0,0.01
17939,0,0,0.05,0
20948,0,0,0.02,0
19404,0,0.02,0,0.01
12827,0.11,0.07,0,0.01
8170,0.25,0.28,0,0.11
9753,0.23,0.15,0,0.03
9469,0.41,0.03,0,0
7696,0,0,0.71,0.05
7930,0.39,0.26,0,0.05
5865,1.22,0.57,0.02,0.15
13117,0.08,0.08,0,0.02
6573,0.54,0.05,0.62,0.05
21072,0,0,0.01,0
19586,0.01,0.01,0,0
17817,0.05,0,0,0
21137,0,0,0.01,0
6275,0.37,0.69,0.28,0.14
8995,0.22,0.24,0,0.04
12524,0.15,0.03,0,0.02
11176,0.14,0.11,0,0.04
5780,1.68,0.31,0.02,0.09
7498,0.77,0,0,0.06
6374,0.87,0.31,0.13,0.1
6678,0.4,0.39,0.36,0.04
12514,0.15,0.04,0,0.01
10675,0.03,0,0,0.28
18590,0.04,0,0,0
5008,14.59,7.06,4.7,2.26
19197,0,0,0.03,0
14701,0,0,0.12,0
8234,0.35,0.24,0,0.04
6172,0.88,0.6,0,0.1
5574,2,0.5,0.12,0.03
19763,0,0,0.03,0
5625,2.1,0.2,0,0.17
13347,0.08,0.06,0,0.02
19925,0.02,0,0,0
14547,0,0.1,0,0.03
9643,0.14,0.1,0.16,0.03
12506,0.19,0,0,0.02
18959,0.02,0.01,0,0
8583,0.27,0.21,0,0.07
16418,0,0,0.08,0.01
20201,0,0,0.02,0
15916,0.08,0,0,0.01
15528,0,0,0.1,0
15204,0.07,0.03,0,0.01
20046,0,0.02,0,0
12501,0.19,0,0,0.01
9031,0.38,0.1,0,0.01
12406,0,0,0.21,0
10799,0,0,0.31,0
12791,0.12,0.03,0.01,0.03
6220,0.57,0.79,0,0.17
17618,0.03,0.02,0,0.01
6760,0.51,0.54,0,0.1
9965,0.19,0.15,0,0.05
18026,0.04,0.01,0,0
9828,0.37,0.03,0,0
15195,0.1,0,0,0.01
7585,0,0,0.75,0.05
12817,0.17,0.01,0,0.01
8842,0.35,0.12,0,0.06
11399,0.15,0.1,0,0.02
14512,0.1,0.01,0,0.01
17867,0.05,0,0,0
5299,2.15,1.2,0.07,0.59
11982,0.22,0,0,0.02
19859,0,0.01,0.01,0
5279,3.36,0.21,0.01,0.56
18963,0,0,0.04,0
20409,0,0.02,0,0
17527,0.04,0.01,0,0.01
12850,0.09,0.07,0,0.02
6943,0.16,0.67,0,0.23
10355,0.17,0.13,0,0.04
6047,1.25,0.39,0,0.06
21073,0.01,0,0,0
18453,0.03,0.02,0,0
8387,0,0,0.59,0
19952,0,0,0.02,0
7315,0.32,0.48,0,0.09
10544,0.22,0.08,0,0.03
9029,0.2,0.23,0.01,0.05
19366,0,0.03,0,0.01
12597,0.11,0.08,0,0.01
15690,0.08,0.01,0,0.01
18191,0.04,0,0,0
15805,0.01,0.08,0,0.01
15531,0.06,0.04,0,0.01
9709,0.2,0.16,0,0.05
11834,0.14,0.05,0.01,0.04
14096,0,0.01,0.13,0
16298,0.05,0.03,0,0.01
13324,0,0.15,0,0.02
6775,0.5,0.16,0.46,0.03
17016,0.06,0,0,0
8589,0.43,0.11,0,0.02
16139,0.07,0,0.02,0
5254,3.03,0.91,0.26,0.13
5438,0.88,0.97,0.88,0.42
19389,0,0,0.03,0
8206,0.38,0.2,0,0.05
6314,0.51,0.75,0.07,0.12
9328,0.39,0.03,0,0.03
9509,0.22,0.18,0,0.04
14305,0.09,0.03,0,0.01
10169,0.24,0.09,0.01,0.03
12185,0,0,0.22,0
13365,0.12,0.03,0,0.01
14056,0.05,0.08,0,0.02
18371,0.04,0,0,0
20230,0.02,0,0,0
14062,0,0.11,0,0.03
10369,0.15,0.16,0,0.03
11787,0.14,0.09,0,0.02
9265,0.09,0.25,0.03,0.09
5876,0.95,0.74,0,0.25
13704,0,0,0.16,0
12641,0.07,0.1,0,0.03
8741,0,0,0.54,0
13486,0.08,0.06,0,0.02
18207,0.03,0.01,0,0
6513,1.21,0.08,0,0.01
8049,0.48,0.18,0,0.01
19837,0,0,0.03,0
7576,0.33,0.35,0,0.13
19887,0,0.02,0,0
20503,0,0,0.02,0
8654,0.18,0.27,0,0.1
5486,1.45,1.11,0.04,0.33
19128,0,0,0.03,0
6892,0.74,0.26,0,0.09
18940,0,0,0.04,0
8411,0.52,0.03,0,0.04
18993,0,0.03,0,0.01
13203,0.14,0.02,0,0.01
14826,0.06,0.05,0,0.02
19239,0,0,0.03,0
14514,0.03,0.02,0.07,0.01
13910,0,0,0.15,0
16662,0,0,0.08,0
18406,0.01,0.03,0,0.01
12710,0.05,0.13,0,0.02
10097,0.18,0.12,0.04,0.04
12979,0.17,0,0,0.01
15867,0.08,0,0,0.01
6794,0.58,0.37,0.15,0.04
20776,0,0,0.02,0
21238,0.01,0,0,0
8762,0.26,0.2,0,0.07
6771,0,0,1.15,0
10948,0.12,0.14,0,0.03
21467,0,0,0.01,0
10145,0.13,0.08,0.15,0.02
21345,0.01,0,0,0
19479,0,0.03,0,0
17189,0.04,0.02,0,0
7879,0.55,0.14,0,0.02
6441,0.59,0.57,0.05,0.14
14536,0,0,0.12,0.01
10347,0.3,0.01,0.01,0.03
14897,0.1,0.01,0,0.01
9908,0.37,0.02,0,0
20309,0,0.02,0,0
13668,0,0,0.16,0
19123,0,0.03,0,0.01
12516,0,0,0.2,0
9671,0.26,0.05,0.06,0.04
21468,0,0,0.01,0
14736,0,0,0.12,0
13868,0.14,0,0,0.01
17589,0.04,0.02,0,0
16814,0.04,0.03,0,0
16425,0.01,0.01,0.05,0
19561,0,0,0.03,0
17421,0,0,0.06,0
20921,0.01,0,0,0
15320,0,0,0.11,0
21547,0.01,0,0,0
21071,0.01,0,0,0
11734,0.23,0,0,0.02
10473,0.12,0.1,0.08,0.03
5448,1.99,0.82,0.03,0.27
9002,0,0,0.5,0
6027,1.48,0.2,0,0.05
16401,0.04,0.03,0,0.01
12300,0.19,0.01,0,0.02
16208,0.04,0.03,0,0.01
20480,0.02,0,0,0
6144,0.98,0.38,0.2,0.04
8517,0.41,0.15,0,0.01
6321,0.54,0.35,0.46,0.1
7135,0.53,0.35,0,0.1
5898,1.03,0.8,0,0.09
12132,0.2,0,0,0.02
19584,0.03,0,0,0
6534,1.04,0.14,0,0.1
17131,0.06,0,0,0
10658,0.3,0.02,0,0
9092,0.35,0.13,0,0.01
5218,1.91,2,0.09,0.83
21015,0.01,0,0,0
12052,0.13,0.07,0,0.03
5188,0.96,2.02,1.89,0.28
15781,0.09,0,0,0.01
6011,0.83,0.66,0.08,0.18
18000,0.03,0.01,0.01,0.01
10719,0.28,0.01,0,0.02
19974,0.02,0,0,0
17994,0.05,0,0,0
7206,0.51,0.26,0.09,0.08
14669,0,0,0.12,0
15077,0,0.09,0,0.03
20174,0,0.02,0,0
20380,0,0,0.02,0
10923,0.12,0.13,0,0.05
10604,0.22,0.08,0,0.03
10922,0.06,0.07,0.14,0.02
8110,0.45,0.14,0,0.06
6565,0.87,0.3,0.06,0.03
5871,1.3,0.49,0,0.16
18388,0,0,0.05,0
18023,0.01,0.04,0,0
13484,0.12,0,0.03,0.01
9452,0.35,0.08,0,0.01
13282,0,0,0.16,0.01
20869,0.01,0,0,0
11317,0.25,0.02,0,0
11053,0,0,0.29,0
15604,0.09,0.01,0,0.01
5117,3.5,2.64,0,0.67
12381,0,0,0.21,0.01
11246,0.22,0.04,0,0.02
7727,0,0,0.76,0
16587,0,0,0.08,0
19071,0.01,0.02,0,0.01
9147,0.45,0.02,0,0.01
18724,0,0.03,0,0.01
20318,0,0,0.02,0
17931,0,0,0.05,0
19368,0,0,0.03,0
8325,0.43,0.16,0,0.01
16061,0,0,0.09,0
7165,0.39,0,0.53,0.03
7793,0.63,0.05,0,0.06
14608,0,0,0.13,0
21520,0,0,0.01,0
9602,0.3,0.11,0,0.01
11911,0.16,0.02,0.04,0.02
6944,0.96,0.02,0.01,0.08
14376,0.07,0.05,0,0.01
16235,0.08,0,0,0.01
5540,1.2,0.98,0.17,0.43
14156,0.08,0.05,0,0.01
7947,0.3,0.32,0,0.07
15460,0.05,0.04,0,0.01
11597,0.13,0.1,0,0.03
17322,0,0.06,0,0.01
10194,0,0,0.34,0.02
10635,0.18,0.12,0,0.02
18505,0.04,0,0,0
21230,0.01,0,0,0
5853,1.21,0.64,0.05,0.09
11762,0.21,0.01,0,0.02
10138,0,0,0.36,0.01
19761,0.02,0,0,0
12448,0.1,0.08,0,0.03
9009,0.41,0.01,0,0.07
7476,0.32,0.33,0.05,0.14
6962,0.49,0.39,0,0.17
16511,0.07,0,0,0.01
17447,0,0.05,0,0.01
13253,0.16,0,0,0.01
6698,0.41,0.66,0,0.12
13111,0,0,0.18,0
17883,0.03,0.02,0,0
7880,0.51,0.19,0,0.01
12945,0,0,0.19,0
11011,0.18,0.08,0,0.02
20297,0,0,0.02,0
16629,0,0,0.08,0
8426,0.29,0.22,0,0.08
10629,0.16,0.12,0,0.04
19838,0.02,0.01,0,0
20882,0,0,0.02,0
7708,0.37,0.29,0,0.1
6731,0.65,0.44,0,0.08
7998,0.55,0.04,0.04,0.05
16736,0.07,0,0,0
15738,0.05,0,0.03,0.01
18823,0.02,0.02,0,0
5986,1.07,0.45,0.01,0.24
5645,2.07,0.08,0,0.26
11641,0,0,0.24,0.02
15023,0,0,0.11,0
13091,0.09,0.07,0,0.02
12367,0.2,0,0,0.02
7937,0.37,0.14,0.17,0.01
5034,4.99,5.88,0.65,2.52
16690,0.07,0,0,0.01
17299,0.06,0,0,0
7544,0,0,0.81,0
11158,0.2,0.07,0,0.01
21293,0.01,0,0,0
19009,0,0,0.04,0
15610,0.08,0.01,0,0.01
6816,0.72,0.3,0.01,0.09
9958,0.19,0.15,0,0.05
19632,0,0.02,0,0
17279,0.05,0.01,0,0
10301,0.21,0.1,0,0.03
15142,0,0,0.11,0
10329,0.27,0.07,0,0.01
6318,0.75,0.49,0.01,0.21
17944,0.04,0.01,0,0
8661,0.34,0.18,0,0.02
10312,0.32,0,0,0.02
11046,0,0,0.27,0.02
20629,0,0,0.02,0
18452,0,0,0.04,0
17965,0.05,0,0,0
5199,0.6,3.29,0.06,1.13
9192,0,0.29,0,0.18
19670,0,0.02,0,0
6243,0.84,0.54,0,0.13
9289,0.22,0.17,0,0.06
15517,0.09,0,0,0.01
9511,0.38,0.03,0,0.03
13631,0,0.14,0,0.02
5327,1.98,1.47,0,0.32
12098,0.11,0.09,0,0.03
19913,0.02,0,0,0
12947,0.1,0.07,0,0.01
18517,0.04,0,0,0
8174,0.59,0.04,0,0.01
15563,0,0,0.1,0
5731,1.47,0.55,0,0.19
9994,0.27,0.07,0,0.04
20077,0.02,0,0,0
12867,0.18,0,0,0.01
14472,0.1,0.03,0,0
9724,0.3,0.08,0,0.03
17959,0.03,0.02,0,0.01
21471,0,0.01,0,0
10427,0.28,0,0.02,0.03
12180,0.09,0.08,0.01,0.04
20566,0,0,0.02,0
9620,0.21,0.16,0,0.05
7645,0.38,0.24,0,0.16
13867,0.14,0,0,0.01
10609,0.27,0.03,0,0.03
15216,0.09,0.02,0,0
15007,0.06,0.04,0,0.01
17925,0,0.04,0.01,0.01
21442,0,0,0.01,0
14708,0.12,0,0,0.01
20350,0.02,0,0,0
18863,0,0,0.04,0
17657,0.04,0.01,0,0
21359,0.01,0,0,0
13874,0.05,0.08,0,0.02
15513,0,0,0.1,0
9581,0.21,0.16,0,0.05
16498,0,0,0.08,0
13633,0,0,0.15,0.01
14789,0.11,0.01,0,0.01
15974,0.04,0.03,0,0.01
17821,0.03,0.02,0,0
6368,0.95,0.34,0,0.13
6912,0.77,0.29,0,0.02
18109,0.02,0.01,0.01,0
15659,0.06,0.04,0,0.01
8611,0.52,0.02,0,0.02
8121,0,0.05,0,0.6
17880,0,0,0.05,0
17303,0.06,0,0,0
10217,0,0,0.36,0
15983,0.04,0.03,0,0.01
6257,1.08,0.31,0,0.11
5602,0.15,0,2.41,0
15514,0.06,0.03,0,0.01
13960,0,0.13,0,0.01
7128,0.89,0.01,0,0.08
16034,0.06,0.01,0.01,0.01
17385,0,0,0.06,0
11952,0.12,0.08,0,0.04
10815,0.15,0.12,0,0.04
12870,0.13,0.04,0,0.01
17120,0.03,0.03,0,0.01
18151,0,0.04,0,0.01
7356,0.38,0.41,0.01,0.08
20167,0.02,0,0,0
16372,0.01,0.04,0.02,0.01
21195,0,0.01,0,0
6871,0.63,0.36,0,0.1
21229,0.01,0,0,0
6406,0.43,0.57,0.15,0.22
7945,0.47,0.17,0,0.05
6322,0.53,0.76,0,0.16
12987,0.14,0.04,0,0.01
9351,0.42,0,0,0.03
6006,0.06,0.9,0.53,0.27
9934,0.18,0.14,0,0.06
7134,0.15,0.14,0.63,0.05
11986,0.14,0.06,0,0.04
19576,0,0.03,0,0
14323,0.1,0.03,0,0
19522,0,0,0.03,0
15597,0.09,0,0,0.01
9864,0.22,0.15,0,0.03
20229,0,0.02,0,0
17277,0.06,0,0,0
15731,0,0.09,0,0.01
5670,0.69,0.14,1.48,0.05
17937,0.03,0.02,0,0
11504,0,0.24,0,0.02
5278,3.79,0.27,0,0.11
16192,0.05,0.03,0,0.01
15542,0.08,0.02,0,0
12058,0.19,0.02,0,0.02
5399,0.65,1.61,0.82,0.28
7558,0.35,0.27,0.09,0.09
13654,0.04,0.09,0,0.03
7523,0.56,0.11,0,0.15
20056,0,0.02,0,0
7581,0.42,0.24,0.07,0.06
5776,1.61,0.27,0.05,0.18
14626,0.12,0,0,0.01
14663,0.07,0.04,0,0.01
7131,0.4,0.44,0,0.13
7989,0.54,0.11,0,0.03
21026,0.01,0,0,0
15787,0.04,0.05,0,0.01
6805,0.81,0.3,0,0.02
14209,0,0,0.14,0
18704,0.02,0.02,0,0
8817,0.22,0.16,0.04,0.1
18787,0,0,0.04,0
18044,0,0.05,0,0
17337,0,0,0.06,0
11537,0.24,0.01,0,0
8415,0.36,0.08,0.14,0.02
13247,0.13,0.04,0,0.01
12998,0.09,0.07,0,0.02
6000,0.52,0.95,0,0.29
9222,0.3,0.08,0.07,0.01
16191,0,0,0.09,0
6190,0.67,0.17,0.69,0.03
12585,0.16,0.04,0,0.01
20017,0,0.02,0,0.01
14149,0.13,0,0,0.01
5070,5.91,2.38,0.13,0.9
21484,0.01,0,0,0
13600,0.08,0.06,0,0.02
9342,0.22,0.17,0,0.06
15406,0,0.07,0.02,0.02
9728,0.1,0.02,0.25,0.04
20735,0.01,0,0,0
17060,0.04,0.03,0,0
15462,0,0.08,0,0.02
6795,0.71,0.38,0,0.05
12737,0.18,0,0,0.01
20346,0,0,0.02,0
6739,0.43,0.52,0.02,0.2
18882,0,0,0.04,0
21298,0,0,0.01,0
14848,0.09,0.03,0,0
16547,0.06,0.02,0,0
15100,0,0.1,0,0.02
20790,0,0,0.02,0
17749,0.04,0.01,0,0
8572,0.28,0.21,0,0.07
11901,0.18,0.05,0,0.01
18788,0,0.04,0,0
18988,0,0,0.04,0
11017,0.13,0.13,0,0.03
5768,0.64,0.07,1.35,0.08
20032,0,0.02,0,0
14313,0.02,0.1,0,0.01
11279,0,0,0.27,0
16129,0,0,0.09,0
18525,0,0,0.04,0
19948,0,0,0.02,0
14009,0.07,0.03,0.02,0.03
11622,0.12,0.1,0,0.03
13081,0.09,0,0.07,0.02
19917,0.02,0,0,0
13827,0.14,0,0,0.01
10190,0.04,0.03,0.27,0.02
14528,0.09,0.03,0,0
18430,0,0.04,0,0.01
13920,0.11,0.03,0,0
11300,0.15,0.1,0,0.02
6625,0.44,0.41,0.21,0.17
12345,0.1,0.08,0,0.03
10070,0.24,0.07,0,0.07
19844,0,0.02,0,0
11207,0.01,0.22,0,0.05
21124,0,0.01,0,0
5482,1.36,1.15,0.04,0.41
15064,0.06,0.04,0,0.01
18868,0,0,0.04,0
7342,0.28,0.47,0,0.14
8642,0.3,0.17,0,0.07
19396,0,0,0.03,0
21175,0,0.01,0.01,0
17742,0,0,0.06,0
5290,2.32,0.04,0.04,1.67
14631,0.09,0.03,0,0
9862,0.09,0.04,0.24,0.02
16539,0.07,0,0,0.01
15508,0.08,0.02,0,0
12435,0.16,0.04,0,0.01
14335,0.1,0.04,0,0
12844,0.14,0.03,0,0.02
5508,1.98,0.55,0,0.32
6021,1.66,0.04,0,0.04
13924,0.11,0.04,0,0.01
16294,0.07,0.01,0,0.01
5159,2.7,1.91,0.11,0.8
13530,0,0,0.16,0
19766,0,0,0.03,0
12414,0.17,0.04,0,0
16241,0.03,0.05,0,0.01
15119,0,0,0.11,0
17799,0.03,0.02,0,0
15507,0.04,0.05,0,0.01
15374,0.06,0.04,0,0.01
18509,0,0,0.04,0
5941,0.97,0.34,0.35,0.18
11660,0.1,0.1,0,0.04
11143,0.24,0.02,0,0.02
13804,0.07,0.06,0,0.02
12285,0,0,0.22,0
9471,0.41,0,0,0.02
19814,0.02,0.01,0,0
18827,0.02,0.01,0,0
14275,0,0,0.13,0.01
16371,0.08,0,0,0.01
5509,1.37,0.51,0.89,0.07
7122,0.03,0.43,0.51,0.01
12990,0.14,0.03,0,0.01
8229,0.35,0.24,0,0.04
20563,0,0.01,0,0
5459,1.38,1.35,0.02,0.28
20366,0,0,0.02,0
18329,0,0.04,0,0.01
17744,0.01,0.04,0,0.01
9810,0,0,0.38,0.03
9921,0.19,0.17,0,0.03
13536,0.12,0.03,0,0.01
14437,0.09,0.02,0,0.01
17933,0,0,0.05,0
11837,0,0.19,0,0.05
5489,1.83,0.8,0.03,0.27
17425,0.03,0.02,0,0
10615,0.11,0.07,0.12,0.02
16824,0.04,0.03,0,0.01
7836,0.4,0.27,0,0.05
10791,0.17,0.12,0,0.02
19418,0.02,0,0,0
